name;YearMeanMean;YearMean05;YearMean95;YearPrecMean;YearPrec05;YearPrec95;GSMeanMean;GSMean05;GSMean95;Area (km²);EasternLim;WesternLim;NorthernLim;SouthernLim
Mentha aquatica;9,435110573;4,63268152;16,1407175;720,208205;495,7081509;1302,110014;15,08482871;11,37746517;20,73365767;6730800;48,5;-10,5;62,17;36,17
Mentha arvensis;6,174039797;0,396595272;12,08932228;713,8473698;486,0589503;1294,173438;13,11497506;8,1691905;17,9712097;8242400;59,83;-10,17;70,17;35,5
Mercurialis perennis;8,121611748;3,653550154;13,48294453;722,4434051;511,3151115;1203,07103;14,34169279;11,79414905;18,63369706;5018400;54,5;-10,5;59,83;40,17
Arctium lappa;7,891724682;3,795760337;12,2384137;721,2248797;507,0756011;1261,215787;14,54832427;11,37613522;18,82372734;5557600;49,17;-5,17;61,83;37,17
Milium effusum;5,788012235;-0,89975118;12,33080354;716,1413536;488,632271;1240,989194;12,77494132;7,009261916;17,78663337;7954800;59,83;-10,5;71,17;38,83
Moehringia trinervia;7,909195929;3,181549962;13,89684578;711,5755181;502,9394177;1247,861582;14,15770274;10,01280984;19,29539759;6817200;49,17;-9,83;70,17;36,5
Molinia arundinacea;6,174314696;-0,419771852;11,94918143;717,1409679;503,1668145;1247,858719;12,69563484;6,411087502;17,50654248;7256000;59,83;-10,17;71,17;39,83
Molinia caerulea;6,046813315;-0,577877884;12,30896849;724,0674946;508,1076279;1256,725532;12,79319499;6,742450658;17,44262704;7256000;59,83;-10,17;71,17;39,83
Lactuca muralis;8,795277085;4,256966637;14,56254255;724,5630557;504,1614935;1291,056787;14,35351826;10,19786486;19,48476994;4963200;39,17;-10,5;67,5;36,83
Myosoton aquaticum;7,874044965;3,181279719;13,34803197;718,9390274;501,2996428;1279,9033;14,6158908;11,62219831;19,15937444;5739200;59,83;-6,5;62,5;36,83
Myosotis arvensis;7,400627556;1,175250037;14,3385383;696,8518856;476,7607876;1219,533901;13,75849631;8,29215926;19,49118495;8966000;59,83;-10,17;70,17;36,5
Myosotis scorpioides;6,781093295;0,290426171;13,4371538;719,7364621;512,5326007;1290,567966;13,52997887;8,753409394;19,26785935;7625600;59,83;-10,5;65,5;36,83
Arctium minus;8,420878526;3,376078927;14,80000462;708,8380868;503,6745495;1215,554921;14,64702224;10,63796886;20,21199478;6912000;47,5;-10,17;64,5;36,5
Myosotis sylvatica;9,127662645;4,892086527;14,67450064;754,4131918;516,0777239;1396,608282;14,74912254;10,52176646;20,10367239;2410000;47,17;-3,5;56,83;36,83
Neottia nidus-avis;8,320176544;3,725484776;14,65755731;725,9239871;516,894196;1270,417727;14,43045553;11,35796091;19,91676663;5151200;47,5;-10,5;61,17;36,5
Nepeta cataria;8,734893688;3,905270593;15,46804877;711,0801269;488,6071667;1238,250526;15,39668153;11,87574395;20,2864168;6358800;52,5;-9,5;62,17;35,83
Omphalodes scorpioides;6,049737641;3,58820452;8,341546913;732,4172923;518,3974701;1267,703275;14,15550749;12,45332234;16,3067956;876400;46,83;13,17;58,5;46,5
Arctium nemorosum;8,448473833;4,873577616;11,11465155;732,5147033;521,077144;1299,754043;13,80760954;9,523368209;17,83146333;1592400;26,5;-9,17;59,17;41,17
Orchis mascula;9,655250062;5,718477583;14,38043502;739,0178013;514,0334425;1332,898686;14,4958355;10,28628068;19,34412684;3173200;47,83;-10,17;60,5;38,5
Orchis militaris;7,430616724;3,625135187;11,90731733;715,0952457;514,6695116;1273,250406;14,50798815;11,99957907;17,8736627;3754000;49,5;-8,17;59,17;41,83
Origanum vulgare;7,487839026;1,910020879;13,62729577;699,741122;486,8203736;1192,77732;14,26627485;10,63952729;18,91757842;7323600;59,83;-10,5;65,5;37,83
Ornithogalum umbellatum;11,56720427;5,999205934;17,90298991;706,0858452;448,1690038;1254,56865;16,85481012;11,67575493;22,26728679;4511600;47,17;-10,5;60,17;29,17
Orthilia secunda;4,089848465;-1,540782271;8,806807611;704,1389991;510,8127534;1155,013341;11,5054696;6,093246818;15,38733168;6136400;59,83;-6,5;71,17;39,5
Oxalis acetosella;5,873709068;-0,768528192;11,24208051;734,6894012;514,7967997;1327,581447;12,38145434;7,760200812;16,96366675;6146000;59,83;-10,17;69,5;40,83
Paris quadrifolia;5,936927164;-0,64341732;11,71639618;726,1632668;509,6097762;1252,451803;12,73400672;6,895107089;17,69084126;7269200;59,83;-9,17;71,17;40,5
Pastinaca sativa;7,69406481;2,431777237;14,17805907;706,3405701;490,3747638;1230,853205;14,22269929;11,04599766;18,70446348;6821600;59,83;-9,17;62,5;39,17
Petasites albus;8,156718956;3,224921906;11,43128122;745,5689545;514,3239594;1295,882692;13,86056137;7,452373057;17,80164506;1042400;45,83;-2,83;54,83;41,17
Petasites hybridus;9,656435141;5,649764368;15,38086048;715,9786728;511,9018596;1243,151161;14,85932038;11,05898068;19,68930483;3842400;34,83;-10,5;62,17;36,5
Peucedanum alsaticum;8,305993401;3,913928519;13,67800399;701,9934728;481,5688598;1254,901058;16,1204971;13,16843889;19,65068105;2838400;51,5;1,83;56,83;39,17
Peucedanum cervaria;9,613016159;6,171062878;14,79071263;730,6767939;515,9425358;1315,036031;15,55486779;12,51943546;19,58911351;2383600;35,5;-1,83;53,83;35,83
Phalaroides arundinacea;6,833224049;1,037237299;12,65601925;718,1832948;486,0896479;1294,588135;13,53531801;8,871565984;18,36094182;8356400;59,83;-10,17;70,17;37,5
Phegopteris connectilis;4,766131588;-0,636079558;9,699667359;715,3146981;515,6970944;1227,247928;11,69299361;6,693505979;15,11890585;5653600;59,83;-8,5;71,17;40,83
Phragmites australis;7,524056573;0,039411167;16,29031827;682,8325919;366;1267,032359;14,2361582;7,70228126;21,04167425;11357600;59,83;-10,5;71,17;30,83
Phyteuma nigrum;8,908126005;7,269619558;9,990948673;730,7596516;518,9414728;1309,082663;14,00364744;12,68804681;15,128322;166000;15,5;5,17;53,17;47,83
Phyteuma spicatum;8,509175103;5,540439856;11,81864037;753,3718071;515,1784623;1342,699512;13,94240218;12,36133953;16,30788691;1865200;31,5;-5,17;58,17;43,17
Picea abies;3,225911974;-1,700562061;7,768233677;725,0044536;514,9834829;1259,065807;10,72570907;6,55231903;14,0381974;4500800;59,83;4,83;69,17;41,83
Pimpinella major;9,010485813;5,18061607;14,89012761;732,8757814;516,186643;1251,290307;14,90803655;12,13769958;19,88969006;3232800;34,5;-7,83;59,17;38,17
Pinus sylvestris;3,86843212;-1,451568514;9,57054878;742,1569502;508,6426781;1321,581812;11,22061585;6,012215988;15,73752208;5565200;59,83;-6,17;71,17;39,83
Plantago major;9,403697016;1,146340781;18,29668842;631,7031214;203,3264593;1245,093416;16,0615963;8,944298204;25,08018555;13812000;59,83;-11,5;70,17;28,5
Arctium tomentosum;5,714447171;1,376275997;10,54882387;711,3841485;507,5304473;1222,025232;13,43125758;10,33096351;17,2234648;4983600;59,83;8,17;64,83;43,17
Plantago media;6,616898688;0,476835845;13,37582894;708,3389961;458,6610001;1246,295785;13,71731954;8,468449626;18,93445723;8682000;59,83;-6,5;69,5;38,17
Platanthera bifolia;6,3399726;0,882404935;12,86546913;731,926132;511,4384186;1267,723734;13,18009498;9,044560604;18,51257355;6806400;59,83;-9,5;70,17;38,5
Platanthera chlorantha;8,50535298;4,377241395;13,31108449;733,8497279;510,8343613;1286,427944;14,29162051;10,50097459;19,22996797;4619600;48,17;-9,83;63,83;38,83
Ochlopoa annua;7,359802403;-0,3923526;16,03316917;670,5572309;368,4147079;1198,789415;14,07928018;6,846119351;20,60618398;11483200;59,83;-10,5;71,17;34,17
Poa chaixii;8,019964318;3,17723911;10,32301623;742,0866866;518,2144432;1251,445703;13,44900281;8,269264289;15,54967242;712400;27,17;2,83;53,17;44,5
Poa compressa;8,071913042;3,610462808;13,62138805;707,3333213;482,932697;1220,345416;14,62134179;11,33432437;18,82902191;6582800;50,17;-10,5;61,17;38,5
Arrhenatherum elatius;8,950276214;4,217628246;16,2057499;734,7635543;505,79405;1291,014006;14,61501656;10,21854213;20,61883594;5359200;40,5;-10,17;70,17;30,83
Poa nemoralis;6,307241658;-0,442887707;13,22744433;694,2983206;469,1958947;1187,081481;13,36749602;6,875537183;19,33078222;9000800;59,83;-8,5;71,17;37,83
Poa pratensis;5,953082092;-0,71212685;12,58592796;721,362827;487,5144492;1293,763936;13,0248322;7,52585849;17,71153719;8517200;59,83;-10,5;70,17;35,83
Poa trivialis;8,077475879;0,902050895;16,70578998;704,7891387;430,3081137;1289,864279;14,23146353;8,369745061;21,13854275;9864000;59,83;-9,83;71,17;30,83
Polystichum aculeatum;10,42354591;5,286363175;16,30588367;725,8078519;511,3607554;1326,173888;15,03500506;10,79771691;20,9341894;2771600;46,83;-10,5;59,17;36,17
Polygonum aviculare;7,591016575;0,152232607;16,23456631;656,0849053;290,6701148;1201,207286;14,6734747;7,807893036;21,28411909;12444800;59,83;-10,5;71,17;29,17
Bistorta officinalis;5,519894328;-1,255609317;10,84052368;718,3798932;503,9946115;1247,050712;12,73372054;8,014299805;16,42678509;5683600;59,83;-7,5;68,83;38,83
Polygala chamaebuxus;8,023824141;2,351937709;12,85441748;717,5701828;519,3111437;1201,142506;13,41542302;6,635285465;18,22412519;230800;16,5;4,5;49,83;43,5
Artemisia absinthium;7,337638344;2,641782963;11,75664998;712,3531588;458,1114709;1270,882733;14,25520116;10,38869037;18,49446649;6902800;59,83;-9,17;64,83;39,17
Persicaria hydropiper;7,380168267;1,672683488;13,90083561;706,9192272;470,0658604;1214,062949;14,19388576;10,2588024;19,08610935;7951600;59,83;-10,5;63,83;36,83
Persicaria lapathifolia;8,071443223;1,472419437;16,37425478;676,4365986;367,456661;1146,659236;14,77585379;9,529102789;20,91271806;9838800;59,83;-10,5;68,17;30,83
Polystichum lonchitis;7,420157573;0,191036527;13,11683965;726,2838835;515,1479062;1275,539054;12,65257116;5,76923468;18,44200091;1332800;45,17;-6,83;71,17;39,5
Persicaria minor;7,008432168;2,000060034;11,4543154;698,7020378;448,8111406;1251,230268;14,06658349;11,00422393;17,73085812;6462800;59,83;-10,17;62,5;41,83
Polygonatum multiflorum;8,129546383;3,268086181;13,85915272;706,2988017;514,4424641;1247,230224;14,22151584;11,05994947;19,06548683;5975200;52,83;-6,83;61,83;37,17
Artemisia vulgaris;6,963042614;1,527145489;12,7633864;693,6279702;451,5376435;1208,797974;13,98230353;9,018649466;18,98672414;8217200;59,83;-9,83;70,17;37,5
Polygonatum odoratum;6,734561793;2,107021507;11,71080206;734,7573419;505,5273486;1327,92865;13,60548927;10,2146966;17,38864228;5464400;59,83;-7,83;65,83;37,83
Polygonatum officinale;6,697602244;1,788846114;11,76568078;723,4796462;505,7772111;1292,341069;13,75022567;10,29612558;17,45162178;5464400;59,83;-7,83;65,83;37,83
Persicaria maculosa;8,265223061;1,649357895;16,69300097;672,5531226;350,8826693;1163,11643;14,63400051;9,272335675;21,03935004;9838800;59,83;-10,5;68,17;30,83
Polygonatum verticillatum;6,564577059;-0,441285768;12,39596386;724,5735641;518,3615327;1246,64208;12,43394263;5,4941985;18,60512422;1670000;53,83;-6,17;70,17;36,17
Polygala vulgaris;9,229904977;4,191888077;15,20698902;723,4116057;507,8939915;1290,039467;14,61389167;10,12030545;20,16584175;5390400;39,83;-10,5;67,83;36,5
Populus alba;9,761907317;4,07308723;15,48570355;707,8534986;457,9344351;1294,276299;16,65706594;13,43655318;20,51548652;3009200;59,83;-8,83;55,83;36,17
Populus tremula;5,586570206;-1,038133061;12,72154577;710,3676612;504,6464775;1251,656442;12,84672427;7,216947392;18,66472555;8392000;59,83;-10,5;70,83;37,17
Achillea millefolium;5,852281382;-0,981679134;11,70878104;706,9099157;446,0181783;1229,465;12,85816234;6,281108758;18,41595408;9378400;59,83;-10,5;70,83;38,83
Arum maculatum;8,870350317;6,000864549;11,39197722;740,5067086;517,1670733;1333,913335;14,34140183;11,57404914;18,10798545;2103600;28,17;-9,17;57,83;42,17
Argentina anserina;6,74978901;1,603015689;11,6454244;704,5415417;476,2256115;1218,541907;13,6693071;9,948446989;17,88931029;7448000;59,83;-10,5;71,17;40,17
Potentilla argentea;7,01524761;1,37733569;12,81035653;705,9326656;460,8396027;1283,661003;14,07815729;9,185393137;19,19874584;7760400;59,83;-6,5;69,17;37,5
Potentilla erecta;7,030490557;0,22327251;15,52186584;725,1779946;503,3710066;1247,674328;13,35728974;7,391791474;20,32654028;7965600;59,83;-10,5;70,83;34,17
Potentilla heptaphylla;8,641852135;6,110839046;12,48581935;713,6189102;518,3445534;1231,426284;14,50710465;10,95117734;17,91352882;1377600;27,17;6,17;54,83;42,17
